city,timestamp,pm25,lat,lon,hour,month
Chicago,2023-02-27T07:00:00Z,23.61,41.85405565754332,-87.65915988465163,7,2
Chicago,2023-02-27T08:00:00Z,22.9,41.84920653969556,-87.64867066788041,8,2
Chicago,2023-02-27T09:00:00Z,25.72,41.84298769093542,-87.65061667902866,9,2
Chicago,2023-02-27T10:00:00Z,22.78,41.85597543658229,-87.64109620477747,10,2
Chicago,2023-02-27T11:00:00Z,16.24,41.85217009225942,-87.65490746266694,11,2
Chicago,2023-02-27T12:00:00Z,23.23,41.85848632710015,-87.64575211943055,12,2
Chicago,2023-02-27T13:00:00Z,19.99,41.8473674901517,-87.64573943595423,13,2
Chicago,2023-02-27T14:00:00Z,17.66,41.84812646063691,-87.65666323531158,14,2
Chicago,2023-02-27T15:00:00Z,16.64,41.840461709611034,-87.65733237526725,15,2
Chicago,2023-02-27T16:00:00Z,21.32,41.85976406985454,-87.65307272993783,16,2
Chicago,2023-02-27T17:00:00Z,24.7,41.851987584445226,-87.64125710066371,17,2
Chicago,2023-02-27T18:00:00Z,24.57,41.85509957466299,-87.65822048928261,18,2
Chicago,2023-02-27T19:00:00Z,20.6,41.85722498770366,-87.64373789905778,19,2
Chicago,2023-02-27T20:00:00Z,17.58,41.8501857798136,-87.64935304544092,20,2
Chicago,2023-02-27T21:00:00Z,16.87,41.84535333519539,-87.6417680622688,21,2
Chicago,2023-02-27T22:00:00Z,16.65,41.84600454223083,-87.64937781154913,22,2
Chicago,2023-02-27T23:00:00Z,17.61,41.84816443645177,-87.65452314961802,23,2
Chicago,2023-02-28T00:00:00Z,18.62,41.859922904842485,-87.65340915732953,0,2
Chicago,2023-02-28T01:00:00Z,17.28,41.847632420883535,-87.64763924950647,1,2
Chicago,2023-02-28T02:00:00Z,15.75,41.85809859033964,-87.64879992021542,2,2
Chicago,2023-02-28T03:00:00Z,22.56,41.84900780152812,-87.6470665449368,3,2
Chicago,2023-02-28T04:00:00Z,17.7,41.84941089369902,-87.65370964855582,4,2
Chicago,2023-02-28T05:00:00Z,17.18,41.85400375121661,-87.64347461700275,5,2
Chicago,2023-02-28T06:00:00Z,19.86,41.85533245330349,-87.65275642484885,6,2
Chicago,2023-02-28T07:00:00Z,21.87,41.85468249087314,-87.65791848087164,7,2
Chicago,2023-02-28T08:00:00Z,23.49,41.84584580345419,-87.64688445396432,8,2
Chicago,2023-02-28T09:00:00Z,27.39,41.85283239997429,-87.65581027554562,9,2
Chicago,2023-02-28T10:00:00Z,17.81,41.85139023738689,-87.6424678944326,10,2
Chicago,2023-02-28T11:00:00Z,16.63,41.85856433591295,-87.64942389563687,11,2
Chicago,2023-02-28T12:00:00Z,16.87,41.85492164313146,-87.65590396950122,12,2
Chicago,2023-02-28T13:00:00Z,22.71,41.84742129469607,-87.64731544002373,13,2
Chicago,2023-02-28T14:00:00Z,16.97,41.84895884834354,-87.64297435575567,14,2
Chicago,2023-02-28T15:00:00Z,21.43,41.85551309270652,-87.65423701021933,15,2
Chicago,2023-02-28T16:00:00Z,21.55,41.851263961848964,-87.65675540857808,16,2
Chicago,2023-02-28T17:00:00Z,19.51,41.846198598184586,-87.64200033446244,17,2
Chicago,2023-02-28T18:00:00Z,25.04,41.840404350402956,-87.64658479956577,18,2
Chicago,2023-02-28T19:00:00Z,20.87,41.84938564556241,-87.6530647985616,19,2
Chicago,2023-02-28T20:00:00Z,18.19,41.84735664448642,-87.65168677996999,20,2
Chicago,2023-02-28T21:00:00Z,17.17,41.85664081478438,-87.65380320456946,21,2
Chicago,2023-02-28T22:00:00Z,21.77,41.84504390322856,-87.65350498782067,22,2
Chicago,2023-02-28T23:00:00Z,21.56,41.8566959698516,-87.6447638949009,23,2
Chicago,2023-03-01T00:00:00Z,14.2,41.84123360592506,-87.65582508235204,0,3
Chicago,2023-03-01T01:00:00Z,6.96,41.84971641117721,-87.65828052529442,1,3
Chicago,2023-03-01T02:00:00Z,14.46,41.85887267341297,-87.64613066188072,2,3
Chicago,2023-03-01T03:00:00Z,15.3,41.85880802744524,-87.64890974888618,3,3
Chicago,2023-03-01T04:00:00Z,13.94,41.852842582937285,-87.65938426862279,4,3
Chicago,2023-03-01T05:00:00Z,13.2,41.854476055532615,-87.64189062615726,5,3
Chicago,2023-03-01T06:00:00Z,14.14,41.853426070261875,-87.64019616421497,6,3
Chicago,2023-03-01T07:00:00Z,22.03,41.84181324177019,-87.64665510342734,7,3
Chicago,2023-03-01T08:00:00Z,20.65,41.85215247151768,-87.65693086335784,8,3
Chicago,2023-03-01T09:00:00Z,13.9,41.844134932914805,-87.64756740843914,9,3
Chicago,2023-03-01T10:00:00Z,11.85,41.85670491095476,-87.65345816987997,10,3
Chicago,2023-03-01T11:00:00Z,11.18,41.8497612031254,-87.64117719329708,11,3
Chicago,2023-03-01T12:00:00Z,11.36,41.85212915551087,-87.64489322140993,12,3
Chicago,2023-03-01T13:00:00Z,8.95,41.858033067734254,-87.64169054024853,13,3
Chicago,2023-03-01T14:00:00Z,10.88,41.84049618660085,-87.6523245213929,14,3
Chicago,2023-03-01T15:00:00Z,15.16,41.84283097701976,-87.64579224705123,15,3
Chicago,2023-03-01T16:00:00Z,11.97,41.85673187558262,-87.65502513467418,16,3
Chicago,2023-03-01T17:00:00Z,18.36,41.84864454150982,-87.64664132529089,17,3
Chicago,2023-03-01T18:00:00Z,13.0,41.84131255990672,-87.65197112901481,18,3
Chicago,2023-03-01T19:00:00Z,11.99,41.855296957864404,-87.64169647325627,19,3
Chicago,2023-03-01T20:00:00Z,8.19,41.854052542126475,-87.6411445599779,20,3
Chicago,2023-03-01T21:00:00Z,7.56,41.84534121880479,-87.65119711586925,21,3
Chicago,2023-03-01T22:00:00Z,14.41,41.84221172687928,-87.64744534528876,22,3
Chicago,2023-03-01T23:00:00Z,16.82,41.84373492569195,-87.64979568131844,23,3
Chicago,2023-03-02T00:00:00Z,16.17,41.84924988548025,-87.6544111515553,0,3
Chicago,2023-03-02T01:00:00Z,13.25,41.84461932696432,-87.64251496246632,1,3
Chicago,2023-03-02T02:00:00Z,12.17,41.84374346229854,-87.64453391919771,2,3
Chicago,2023-03-02T03:00:00Z,9.33,41.849487452799494,-87.65297712618887,3,3
Chicago,2023-03-02T04:00:00Z,15.94,41.85107547908589,-87.64564264297738,4,3
Chicago,2023-03-02T05:00:00Z,11.84,41.857940770325015,-87.6419651664792,5,3
Chicago,2023-03-02T06:00:00Z,14.02,41.840497517640294,-87.65246328877969,6,3
Chicago,2023-03-02T07:00:00Z,17.61,41.85791597715018,-87.65450726240367,7,3
Chicago,2023-03-02T08:00:00Z,15.19,41.85224626769694,-87.65123334448772,8,3
Chicago,2023-03-02T09:00:00Z,14.77,41.85453469672707,-87.64210178714872,9,3
Chicago,2023-03-02T10:00:00Z,9.83,41.85865363804721,-87.65471014253306,10,3
Chicago,2023-03-02T11:00:00Z,14.87,41.84299788590656,-87.65820065442279,11,3
Chicago,2023-03-02T12:00:00Z,10.07,41.842775517682256,-87.6539993903881,12,3
Chicago,2023-03-02T13:00:00Z,13.48,41.84563306019369,-87.64791520979337,13,3
Chicago,2023-03-02T14:00:00Z,14.69,41.84524968909433,-87.65509379004028,14,3
Chicago,2023-03-02T15:00:00Z,15.05,41.85931583060214,-87.65983527516816,15,3
Chicago,2023-03-02T16:00:00Z,12.33,41.858945686461794,-87.65315385430345,16,3
Chicago,2023-03-02T17:00:00Z,18.85,41.84880703547787,-87.64585758772112,17,3
Chicago,2023-03-02T18:00:00Z,12.85,41.85107661831736,-87.64538586231275,18,3
Chicago,2023-03-02T19:00:00Z,20.48,41.84084669891805,-87.6597760138949,19,3
Chicago,2023-03-02T20:00:00Z,9.74,41.8532868858293,-87.65571895087545,20,3
Chicago,2023-03-02T21:00:00Z,12.63,41.84865702213592,-87.65604658126252,21,3
Chicago,2023-03-02T22:00:00Z,9.99,41.84046213705575,-87.65897736723787,22,3
Chicago,2023-03-02T23:00:00Z,13.38,41.859085168830305,-87.65715427562779,23,3
Chicago,2023-03-03T00:00:00Z,11.9,41.842163207044706,-87.64982247497181,0,3
Chicago,2023-03-03T01:00:00Z,13.53,41.849297418603086,-87.6409683938112,1,3
Chicago,2023-03-03T02:00:00Z,10.03,41.84712357068657,-87.64105824906049,2,3
Chicago,2023-03-03T03:00:00Z,19.72,41.852058176228496,-87.64841854944629,3,3
Chicago,2023-03-03T04:00:00Z,12.56,41.84885178046649,-87.65770720112829,4,3
Chicago,2023-03-03T05:00:00Z,14.04,41.85673848659819,-87.65944736334289,5,3
Chicago,2023-03-03T06:00:00Z,12.4,41.85773128225262,-87.64540454725328,6,3
Chicago,2023-03-03T07:00:00Z,18.55,41.84329340525015,-87.64868364014282,7,3
Chicago,2023-03-03T08:00:00Z,15.18,41.85718364398822,-87.65192954466985,8,3
Chicago,2023-03-03T09:00:00Z,16.36,41.847970874287306,-87.65660226650387,9,3
Chicago,2023-03-03T10:00:00Z,15.86,41.84726257420979,-87.64096792875002,10,3
Chicago,2023-03-03T11:00:00Z,12.1,41.858926177984166,-87.65710202681386,11,3
Chicago,2023-03-03T12:00:00Z,13.77,41.8478552183785,-87.65991252035434,12,3
Chicago,2023-03-03T13:00:00Z,12.31,41.845477436394106,-87.6480474201361,13,3
Chicago,2023-03-03T14:00:00Z,11.91,41.84221082728833,-87.64155814692856,14,3
Chicago,2023-03-03T15:00:00Z,13.89,41.855022967356454,-87.64820440798444,15,3
Chicago,2023-03-03T16:00:00Z,11.83,41.855169114946186,-87.65256394017452,16,3
Chicago,2023-03-03T17:00:00Z,22.44,41.84488189144985,-87.64541973157415,17,3
Chicago,2023-03-03T18:00:00Z,18.92,41.846989703646166,-87.64156545158939,18,3
Chicago,2023-03-03T19:00:00Z,17.85,41.85865925097134,-87.6551629410587,19,3
Chicago,2023-03-03T20:00:00Z,12.08,41.85835049454461,-87.6509975145473,20,3
Chicago,2023-03-03T21:00:00Z,17.11,41.85488607434675,-87.65066065181674,21,3
Chicago,2023-03-03T22:00:00Z,10.96,41.84850862388513,-87.64489010685972,22,3
Chicago,2023-03-03T23:00:00Z,11.16,41.852101429703616,-87.64622741420199,23,3
Chicago,2023-03-04T00:00:00Z,12.54,41.84088790529939,-87.64364935168085,0,3
Chicago,2023-03-04T01:00:00Z,7.56,41.8597978432448,-87.65186241874751,1,3
Chicago,2023-03-04T02:00:00Z,16.5,41.855757294391715,-87.65492231978078,2,3
Chicago,2023-03-04T03:00:00Z,17.77,41.85527263831094,-87.64624031956953,3,3
Chicago,2023-03-04T04:00:00Z,14.5,41.842945476169966,-87.6509487099313,4,3
Chicago,2023-03-04T05:00:00Z,7.17,41.857623946791115,-87.6515761724035,5,3
Chicago,2023-03-04T06:00:00Z,13.92,41.84383753426205,-87.64837787510605,6,3
Chicago,2023-03-04T07:00:00Z,21.44,41.85011966658314,-87.65202717329608,7,3
Chicago,2023-03-04T08:00:00Z,17.36,41.84145524752479,-87.65802461897204,8,3
Chicago,2023-03-04T09:00:00Z,15.07,41.84831833065866,-87.65389237036064,9,3
Chicago,2023-03-04T10:00:00Z,12.42,41.855157162441444,-87.64939504947269,10,3
Chicago,2023-03-04T11:00:00Z,15.0,41.85408171337285,-87.6547976803397,11,3
Chicago,2023-03-04T12:00:00Z,13.14,41.85662648142571,-87.65269908613048,12,3
Chicago,2023-03-04T13:00:00Z,15.08,41.84200422698101,-87.64652576704559,13,3
Chicago,2023-03-04T14:00:00Z,12.96,41.84385603805333,-87.6474524899113,14,3
Chicago,2023-03-04T15:00:00Z,12.28,41.85958839746276,-87.6507119418736,15,3
Chicago,2023-03-04T16:00:00Z,13.1,41.84991680062208,-87.64139153013643,16,3
Chicago,2023-03-04T17:00:00Z,22.04,41.85779931737493,-87.64428399069625,17,3
Chicago,2023-03-04T18:00:00Z,19.21,41.84447794466612,-87.65112166603907,18,3
Chicago,2023-03-04T19:00:00Z,12.52,41.8496842613152,-87.64336719919662,19,3
Chicago,2023-03-04T20:00:00Z,12.42,41.840354088901464,-87.64276452320422,20,3
Chicago,2023-03-04T21:00:00Z,15.69,41.84348557357003,-87.6475623607222,21,3
Chicago,2023-03-04T22:00:00Z,12.79,41.85971920604231,-87.65798612797794,22,3
Chicago,2023-03-04T23:00:00Z,11.99,41.84847386303999,-87.65385700099621,23,3
Chicago,2023-03-05T00:00:00Z,12.45,41.852542767881225,-87.65327262576233,0,3
Chicago,2023-03-05T01:00:00Z,12.66,41.85344168781212,-87.65935760487865,1,3
Chicago,2023-03-05T02:00:00Z,14.2,41.844247413106054,-87.64284824648476,2,3
Chicago,2023-03-05T03:00:00Z,10.64,41.8411718177542,-87.6556903603443,3,3
Chicago,2023-03-05T04:00:00Z,10.31,41.85219737469971,-87.64547787863262,4,3
Chicago,2023-03-05T05:00:00Z,14.72,41.84628953271733,-87.64342205776049,5,3
Chicago,2023-03-05T06:00:00Z,8.21,41.851152847866864,-87.64846478305128,6,3
Chicago,2023-03-05T07:00:00Z,22.47,41.84331070585388,-87.65194535260267,7,3
Chicago,2023-03-05T08:00:00Z,14.8,41.85522221176971,-87.65034923185067,8,3
Chicago,2023-03-05T09:00:00Z,12.95,41.85880632306478,-87.65412647173284,9,3
Chicago,2023-03-05T10:00:00Z,17.13,41.85092049186642,-87.64905943707151,10,3
Chicago,2023-03-05T11:00:00Z,11.79,41.841066803260105,-87.65202800674564,11,3
Chicago,2023-03-05T12:00:00Z,15.09,41.853524674700815,-87.65318167181617,12,3
Chicago,2023-03-05T13:00:00Z,11.96,41.850870687567486,-87.64318928240102,13,3
Chicago,2023-03-05T14:00:00Z,9.21,41.840840895921524,-87.64803524480297,14,3
Chicago,2023-03-05T15:00:00Z,9.31,41.85709640105984,-87.6523685122435,15,3
Chicago,2023-03-05T16:00:00Z,15.2,41.847512974709865,-87.65717880401016,16,3
Chicago,2023-03-05T17:00:00Z,22.13,41.85418647705552,-87.64290869662118,17,3
Chicago,2023-03-05T18:00:00Z,22.6,41.842211583741374,-87.64323324358814,18,3
Chicago,2023-03-05T19:00:00Z,19.26,41.85111017956791,-87.64620061975717,19,3
Chicago,2023-03-05T20:00:00Z,16.19,41.85812508473476,-87.6498725665291,20,3
Chicago,2023-03-05T21:00:00Z,12.03,41.85188209276551,-87.64583705330803,21,3
Chicago,2023-03-05T22:00:00Z,12.75,41.84901246850217,-87.65152200496007,22,3
Chicago,2023-03-05T23:00:00Z,17.13,41.85018423170492,-87.64109898893211,23,3
Chicago,2023-03-06T00:00:00Z,14.82,41.843605802612316,-87.64551728042335,0,3
Chicago,2023-03-06T01:00:00Z,13.19,41.85624479077217,-87.64641742337331,1,3
Chicago,2023-03-06T02:00:00Z,16.66,41.857218609651575,-87.64356706805671,2,3
Chicago,2023-03-06T03:00:00Z,19.04,41.84244577442362,-87.64302824685939,3,3
Chicago,2023-03-06T04:00:00Z,8.43,41.85739537136028,-87.65135950400733,4,3
Chicago,2023-03-06T05:00:00Z,11.41,41.85616729380354,-87.65473192776089,5,3
Chicago,2023-03-06T06:00:00Z,13.0,41.84200456513286,-87.6449124808895,6,3
Chicago,2023-03-06T07:00:00Z,17.47,41.84552150272139,-87.65112708706793,7,3
Chicago,2023-03-06T08:00:00Z,17.26,41.855629804865174,-87.65696824176196,8,3
Chicago,2023-03-06T09:00:00Z,16.56,41.85294319122254,-87.64165148294391,9,3
Chicago,2023-03-06T10:00:00Z,15.99,41.84217943258608,-87.65498536347997,10,3
Chicago,2023-03-06T11:00:00Z,14.73,41.857890777044815,-87.64569788772765,11,3
Chicago,2023-03-06T12:00:00Z,17.19,41.84828401108609,-87.65910886736765,12,3
Chicago,2023-03-06T13:00:00Z,16.57,41.855688830841416,-87.6464257352757,13,3
Chicago,2023-03-06T14:00:00Z,15.82,41.8467231932997,-87.65411356511538,14,3
Chicago,2023-03-06T15:00:00Z,12.81,41.85745592650159,-87.64406024690483,15,3
Chicago,2023-03-06T16:00:00Z,9.7,41.8443014294293,-87.64687544019183,16,3
Chicago,2023-03-06T17:00:00Z,18.13,41.84770082475681,-87.64327053616668,17,3
Chicago,2023-03-06T18:00:00Z,21.77,41.847028833469416,-87.6566579982447,18,3
Chicago,2023-03-06T19:00:00Z,16.4,41.84066786409732,-87.65228566574478,19,3
Chicago,2023-03-06T20:00:00Z,12.35,41.844130263298595,-87.64060358429518,20,3
Chicago,2023-03-06T21:00:00Z,14.0,41.840500082257016,-87.64428435699213,21,3
Chicago,2023-03-06T22:00:00Z,12.49,41.85835605080419,-87.65720715339582,22,3
Chicago,2023-03-06T23:00:00Z,12.8,41.851035585674516,-87.65451891585141,23,3
Chicago,2023-03-07T00:00:00Z,12.73,41.84685784182698,-87.65163262179736,0,3
Chicago,2023-03-07T01:00:00Z,17.83,41.85857893471145,-87.64178496374524,1,3
Chicago,2023-03-07T02:00:00Z,14.85,41.84639296055175,-87.65237781347984,2,3
Chicago,2023-03-07T03:00:00Z,14.04,41.85227424363708,-87.64752748105406,3,3
Chicago,2023-03-07T04:00:00Z,5.54,41.85972360623217,-87.64357752747765,4,3
Chicago,2023-03-07T05:00:00Z,11.63,41.84869960395776,-87.64545415045521,5,3
Chicago,2023-03-07T06:00:00Z,11.53,41.84704862051105,-87.65194054399754,6,3
Chicago,2023-03-07T07:00:00Z,17.15,41.84033074249121,-87.64370415996729,7,3
Chicago,2023-03-07T08:00:00Z,21.16,41.84147926374542,-87.656500063425,8,3
Chicago,2023-03-07T09:00:00Z,12.47,41.857793874506555,-87.64782624944235,9,3
Chicago,2023-03-07T10:00:00Z,8.65,41.85716712110318,-87.64002777145926,10,3
Chicago,2023-03-07T11:00:00Z,10.23,41.85259282468465,-87.64409718554978,11,3
Chicago,2023-03-07T12:00:00Z,11.15,41.851485407605146,-87.64333886117473,12,3
Chicago,2023-03-07T13:00:00Z,16.61,41.85376227752522,-87.65957672372036,13,3
Chicago,2023-03-07T14:00:00Z,10.3,41.844659444241564,-87.64189021045019,14,3
Chicago,2023-03-07T15:00:00Z,11.76,41.840737865778216,-87.65560398576076,15,3
Chicago,2023-03-07T16:00:00Z,15.82,41.85068203380172,-87.65563461034294,16,3
Chicago,2023-03-07T17:00:00Z,13.41,41.84328482134446,-87.65526403930808,17,3
Chicago,2023-03-07T18:00:00Z,12.7,41.85895205003216,-87.65072269557143,18,3
Chicago,2023-03-07T19:00:00Z,18.06,41.8411759203309,-87.64541467188327,19,3
Chicago,2023-03-07T20:00:00Z,16.53,41.845591887410464,-87.64858512516534,20,3
Chicago,2023-03-07T21:00:00Z,9.06,41.85544305009615,-87.64143982516451,21,3
Chicago,2023-03-07T22:00:00Z,10.48,41.84928532840572,-87.64145650324528,22,3
Chicago,2023-03-07T23:00:00Z,9.36,41.85802773713621,-87.65820243439799,23,3
Chicago,2023-03-08T00:00:00Z,12.96,41.84213238545611,-87.65308838253303,0,3
Chicago,2023-03-08T01:00:00Z,9.68,41.84296770756435,-87.64727919289737,1,3
Chicago,2023-03-08T02:00:00Z,16.99,41.85712535307049,-87.65765075854408,2,3
Chicago,2023-03-08T03:00:00Z,7.97,41.85379128822104,-87.6518231267655,3,3
Chicago,2023-03-08T04:00:00Z,11.69,41.8415192057393,-87.64609185702822,4,3
Chicago,2023-03-08T05:00:00Z,9.06,41.84505485337497,-87.65377188709911,5,3
Chicago,2023-03-08T06:00:00Z,21.31,41.8513886536619,-87.65179013770918,6,3
Chicago,2023-03-08T07:00:00Z,17.25,41.84385059830876,-87.64509734503004,7,3
Chicago,2023-03-08T08:00:00Z,15.2,41.84613545502706,-87.65049545065997,8,3
Chicago,2023-03-08T09:00:00Z,20.02,41.84898702633459,-87.6458284174987,9,3
Chicago,2023-03-08T10:00:00Z,17.49,41.85428108661311,-87.65414774545154,10,3
Chicago,2023-03-08T11:00:00Z,16.84,41.84644666623601,-87.6512400450421,11,3
Chicago,2023-03-08T12:00:00Z,11.73,41.840111883117636,-87.65914433463506,12,3
Chicago,2023-03-08T13:00:00Z,14.19,41.84488126902086,-87.65771417428327,13,3
Chicago,2023-03-08T14:00:00Z,16.43,41.854735004418266,-87.65568781873836,14,3
Chicago,2023-03-08T15:00:00Z,13.32,41.847985985120516,-87.64984211580938,15,3
Chicago,2023-03-08T16:00:00Z,14.29,41.85819436623816,-87.64981509498995,16,3
Chicago,2023-03-08T17:00:00Z,19.18,41.85388549492872,-87.65776399257533,17,3
Chicago,2023-03-08T18:00:00Z,13.3,41.84863433770053,-87.64731898983388,18,3
Chicago,2023-03-08T19:00:00Z,19.22,41.845139718757075,-87.65895629884407,19,3
Chicago,2023-03-08T20:00:00Z,10.72,41.8597359318836,-87.65387987789583,20,3
Chicago,2023-03-08T21:00:00Z,10.87,41.84254841566719,-87.64908874911666,21,3
Chicago,2023-03-08T22:00:00Z,14.26,41.84592164178271,-87.64876767680418,22,3
Chicago,2023-03-08T23:00:00Z,15.54,41.85429711948401,-87.64543791015265,23,3
Chicago,2023-03-09T00:00:00Z,15.49,41.857402109166884,-87.64842126881186,0,3
Chicago,2023-03-09T01:00:00Z,14.12,41.84859712738223,-87.6471685940887,1,3
Chicago,2023-03-09T02:00:00Z,16.23,41.844500807980886,-87.650464095522,2,3
Chicago,2023-03-09T03:00:00Z,12.74,41.842651643603624,-87.65209847349225,3,3
Chicago,2023-03-09T04:00:00Z,11.61,41.84746928433586,-87.64013658420804,4,3
Chicago,2023-03-09T05:00:00Z,9.71,41.859896260586076,-87.65770427442679,5,3
Chicago,2023-03-09T06:00:00Z,11.65,41.84481070173032,-87.6496890601185,6,3
Chicago,2023-03-09T07:00:00Z,16.78,41.85139409264071,-87.65556813139122,7,3
Chicago,2023-03-09T08:00:00Z,15.61,41.85844262651059,-87.64686554587087,8,3
Chicago,2023-03-09T09:00:00Z,21.22,41.84872702388607,-87.64420175996595,9,3
Chicago,2023-03-09T10:00:00Z,11.28,41.84679429087672,-87.64128089692544,10,3
Chicago,2023-03-09T11:00:00Z,15.62,41.84329482076727,-87.65915699166075,11,3
Chicago,2023-03-09T12:00:00Z,17.17,41.85543336212621,-87.64160938742175,12,3
Chicago,2023-03-09T13:00:00Z,12.36,41.850664013287386,-87.65799870656868,13,3
Chicago,2023-03-09T14:00:00Z,17.19,41.8418665624054,-87.65654685197805,14,3
Chicago,2023-03-09T15:00:00Z,14.33,41.84024581322311,-87.64812694841108,15,3
Chicago,2023-03-09T16:00:00Z,13.99,41.85964080175182,-87.65873932695001,16,3
Chicago,2023-03-09T17:00:00Z,20.25,41.85806002170303,-87.64371863425227,17,3
Chicago,2023-03-09T18:00:00Z,19.83,41.85761497154149,-87.64484684766795,18,3
Chicago,2023-03-09T19:00:00Z,17.0,41.85126940947626,-87.65759994500766,19,3
Chicago,2023-03-09T20:00:00Z,6.52,41.85584434066311,-87.64483741587007,20,3
Chicago,2023-03-09T21:00:00Z,14.45,41.85821225014745,-87.65970339675137,21,3
Chicago,2023-03-09T22:00:00Z,11.81,41.84162558209682,-87.65958309520386,22,3
Chicago,2023-03-09T23:00:00Z,13.93,41.852574904516565,-87.64740654696281,23,3
Chicago,2023-03-10T00:00:00Z,12.91,41.84663812569795,-87.64751150145632,0,3
Chicago,2023-03-10T01:00:00Z,13.42,41.856512173450156,-87.64126452100955,1,3
Chicago,2023-03-10T02:00:00Z,12.03,41.85269828470624,-87.64287401346569,2,3
Chicago,2023-03-10T03:00:00Z,17.01,41.84981219376623,-87.6556662671259,3,3
Chicago,2023-03-10T04:00:00Z,11.23,41.84487678199392,-87.65404247336954,4,3
Chicago,2023-03-10T05:00:00Z,13.99,41.85120759720274,-87.65204085445409,5,3
Chicago,2023-03-10T06:00:00Z,11.8,41.84247878388529,-87.65001576992934,6,3
Chicago,2023-03-10T07:00:00Z,18.47,41.84673929575694,-87.65408373274498,7,3
Chicago,2023-03-10T08:00:00Z,15.83,41.84130091915475,-87.64050254933139,8,3
Chicago,2023-03-10T09:00:00Z,19.1,41.853623451008794,-87.65165087857812,9,3
Chicago,2023-03-10T10:00:00Z,16.08,41.855599244047774,-87.65044245388694,10,3
Chicago,2023-03-10T11:00:00Z,15.43,41.8485976551625,-87.65977943831463,11,3
Chicago,2023-03-10T12:00:00Z,13.51,41.8440630787438,-87.64160793161157,12,3
Chicago,2023-03-10T13:00:00Z,15.11,41.85829863803541,-87.64021631671268,13,3
Chicago,2023-03-10T14:00:00Z,14.91,41.85646056617592,-87.6553811928156,14,3
Chicago,2023-03-10T15:00:00Z,11.57,41.84196875098002,-87.64041158972645,15,3
Chicago,2023-03-10T16:00:00Z,15.15,41.840082543093494,-87.65957950385561,16,3
Chicago,2023-03-10T17:00:00Z,16.82,41.849317426173926,-87.6552257063213,17,3
Chicago,2023-03-10T18:00:00Z,19.87,41.841549715949014,-87.6567474340737,18,3
Chicago,2023-03-10T19:00:00Z,23.42,41.84776098540117,-87.65628791872089,19,3
Chicago,2023-03-10T20:00:00Z,11.83,41.84186863733685,-87.65031314195457,20,3
Chicago,2023-03-10T21:00:00Z,17.07,41.84181676362123,-87.65742125389161,21,3
Chicago,2023-03-10T22:00:00Z,14.68,41.85849225064666,-87.64347484541337,22,3
Chicago,2023-03-10T23:00:00Z,11.79,41.84668154434836,-87.65455107117783,23,3
Chicago,2023-03-11T00:00:00Z,18.2,41.85986745576321,-87.65736858576243,0,3
Chicago,2023-03-11T01:00:00Z,14.15,41.840985839980476,-87.6461128822201,1,3
Chicago,2023-03-11T02:00:00Z,13.88,41.853569270981545,-87.64091968391762,2,3
Chicago,2023-03-11T03:00:00Z,13.84,41.85022009527089,-87.64172370403328,3,3
Chicago,2023-03-11T04:00:00Z,10.07,41.85096240129964,-87.6509397049924,4,3
Chicago,2023-03-11T05:00:00Z,11.16,41.85755516684386,-87.65799936657866,5,3
Chicago,2023-03-11T06:00:00Z,15.59,41.84189973289955,-87.65358471171957,6,3
Chicago,2023-03-11T07:00:00Z,15.51,41.84774310788108,-87.64754812406875,7,3
Chicago,2023-03-11T08:00:00Z,18.34,41.84895084470933,-87.6416595657624,8,3
Chicago,2023-03-11T09:00:00Z,17.67,41.84935739827268,-87.65449919482118,9,3
Chicago,2023-03-11T10:00:00Z,10.08,41.84783455527263,-87.64821456477526,10,3
Chicago,2023-03-11T11:00:00Z,13.24,41.845513717938054,-87.65649551415268,11,3
Chicago,2023-03-11T12:00:00Z,11.86,41.85877177716355,-87.65366109422729,12,3
Chicago,2023-03-11T13:00:00Z,15.22,41.85308612643068,-87.65839934860469,13,3
Chicago,2023-03-11T14:00:00Z,15.33,41.85057371707358,-87.64144061876426,14,3
Chicago,2023-03-11T15:00:00Z,10.8,41.84857502816683,-87.64260375268373,15,3
Chicago,2023-03-11T16:00:00Z,14.14,41.85919668762798,-87.65341726588889,16,3
Chicago,2023-03-11T17:00:00Z,17.88,41.85771847340834,-87.64304777251569,17,3
Chicago,2023-03-11T18:00:00Z,19.61,41.8414536463118,-87.64326578558834,18,3
Chicago,2023-03-11T19:00:00Z,14.25,41.843490917670074,-87.65858370597229,19,3
Chicago,2023-03-11T20:00:00Z,17.3,41.857098339171195,-87.64051514948957,20,3
Chicago,2023-03-11T21:00:00Z,7.42,41.8487898502514,-87.6587910615403,21,3
Chicago,2023-03-11T22:00:00Z,14.24,41.84895782689689,-87.65381462242416,22,3
Chicago,2023-03-11T23:00:00Z,17.73,41.85004797055687,-87.65322640791086,23,3
Chicago,2023-03-12T00:00:00Z,13.82,41.857536955483084,-87.64912912170702,0,3
Chicago,2023-03-12T01:00:00Z,17.77,41.8447652482668,-87.64297816235536,1,3
Chicago,2023-03-12T02:00:00Z,8.77,41.852470156199125,-87.65284566470116,2,3
Chicago,2023-03-12T03:00:00Z,13.83,41.85688811224584,-87.65093400522707,3,3
Chicago,2023-03-12T04:00:00Z,11.56,41.84792048692605,-87.64033517127056,4,3
